* d:\analog_vlsi\mixed_signal_projects\4x2_priority_encoder\4x2_priority_encoder.cir
Transient Analysis  Wed Mar 30 13:47:52  2022
--------------------------------------------------------------------------------
Index   time            v.x1.v1#branch  v.x2.v1#branch  v.x3.v1#branch  
--------------------------------------------------------------------------------
0	0.000000e+00	-1.41026e-11	-1.95424e-11	-4.84532e-11	
1	1.000000e-08	1.749648e-09	1.414398e-09	3.224117e-09	
2	2.000000e-08	1.727605e-09	1.416315e-09	3.204465e-09	
3	4.000000e-08	1.645764e-09	1.419105e-09	3.103516e-09	
4	8.000000e-08	9.105072e-10	1.418232e-09	2.171826e-09	
5	1.600000e-07	-2.12589e-08	-1.36073e-08	-4.04365e-08	
6	3.200000e-07	-5.79167e-06	-4.50871e-06	-1.05183e-05	
7	6.400000e-07	-4.38604e-06	-8.58359e-09	-1.58106e-06	
8	9.951662e-07	4.923463e-10	1.062275e-08	1.132013e-08	
9	1.000000e-06	6.540853e-10	-8.65204e-09	-8.60680e-09	
10	1.009668e-06	-6.14547e-12	-2.68123e-11	5.302652e-10	
11	1.029003e-06	-6.14556e-12	-1.36854e-11	3.502785e-10	
12	1.067674e-06	-6.14542e-12	-2.67990e-11	1.907708e-10	
13	1.145015e-06	-6.14556e-12	-1.36988e-11	9.506023e-11	
14	1.299698e-06	-6.14539e-12	-2.67953e-11	3.325696e-11	
15	1.609064e-06	-6.14556e-12	-1.37016e-11	1.104620e-11	
16	2.227796e-06	-6.14533e-12	-2.67944e-11	-7.55510e-12	
17	3.465259e-06	-6.14550e-12	-1.37023e-11	-7.77965e-12	
18	5.940187e-06	-6.14545e-12	-2.67939e-11	-1.61212e-11	
19	1.089004e-05	-6.14558e-12	-1.37026e-11	-1.18178e-11	
20	2.078975e-05	-6.14539e-12	-2.67939e-11	-1.77881e-11	
21	4.058917e-05	-6.14550e-12	-1.37026e-11	-1.23103e-11	
22	8.018800e-05	-6.14539e-12	-2.67937e-11	-1.80541e-11	
23	1.593857e-04	-6.14558e-12	-1.37025e-11	-1.25358e-11	
24	3.177810e-04	-6.14542e-12	-2.67938e-11	-1.82854e-11	
25	6.345717e-04	-6.14558e-12	-1.37026e-11	-1.27693e-11	
26	1.268153e-03	-6.14539e-12	-2.67935e-11	-1.84658e-11	
27	2.535316e-03	-6.14556e-12	-1.37026e-11	-1.28437e-11	
28	5.069641e-03	-6.14536e-12	-2.67937e-11	-1.84710e-11	
29	1.013829e-02	-6.14556e-12	-1.37027e-11	-1.28429e-11	
30	2.027559e-02	-6.14539e-12	-2.67938e-11	-1.84714e-11	
31	4.055020e-02	-6.14556e-12	-1.37027e-11	-1.28428e-11	
32	8.109940e-02	-6.14539e-12	-2.67938e-11	-1.84714e-11	
33	1.621978e-01	-6.14558e-12	-1.37028e-11	-1.28426e-11	
34	3.243946e-01	-6.14542e-12	-2.67937e-11	-1.84715e-11	
35	5.000010e-01	-6.14553e-12	-1.37023e-11	-1.28428e-11	
36	5.000011e-01	-6.14545e-12	-2.02474e-11	-1.56574e-11	
37	5.000013e-01	-6.14545e-12	-2.02483e-11	-1.56576e-11	
38	5.000017e-01	-6.14550e-12	-2.02477e-11	-1.56574e-11	
39	5.000020e-01	-6.14542e-12	-2.02490e-11	-1.56577e-11	
40	5.000021e-01	-6.14547e-12	-2.02479e-11	-1.56574e-11	
41	5.000022e-01	-6.14547e-12	-2.02479e-11	-1.56575e-11	
42	5.000026e-01	-6.14542e-12	-2.02481e-11	-1.56573e-11	
43	5.000032e-01	-6.14547e-12	-2.02480e-11	-1.56574e-11	
44	5.000045e-01	-6.14547e-12	-2.02480e-11	-1.56574e-11	
45	5.000070e-01	-6.14547e-12	-2.02483e-11	-1.56574e-11	
46	5.000122e-01	-6.14545e-12	-2.02482e-11	-1.56574e-11	
47	5.000224e-01	-6.14545e-12	-2.02481e-11	-1.56576e-11	
48	5.000429e-01	-6.14547e-12	-2.02481e-11	-1.56574e-11	
49	5.000838e-01	-6.14550e-12	-2.02480e-11	-1.56573e-11	
50	5.001658e-01	-6.14545e-12	-2.02481e-11	-1.56573e-11	
51	5.003296e-01	-6.14545e-12	-2.02481e-11	-1.56572e-11	
52	5.006573e-01	-6.14553e-12	-2.02481e-11	-1.56571e-11	
53	5.013126e-01	-6.14553e-12	-2.02482e-11	-1.56570e-11	
54	5.026234e-01	-6.14547e-12	-2.02481e-11	-1.56570e-11	

Index   time            v.x1.v1#branch  v.x2.v1#branch  v.x3.v1#branch  
--------------------------------------------------------------------------------
55	5.052448e-01	-6.14547e-12	-2.02479e-11	-1.56571e-11	
56	5.104877e-01	-6.14547e-12	-2.02479e-11	-1.56569e-11	
57	5.209734e-01	-6.14545e-12	-2.02482e-11	-1.56568e-11	
58	5.419450e-01	-6.14545e-12	-2.02481e-11	-1.56572e-11	
59	5.838880e-01	-6.14545e-12	-2.02479e-11	-1.56569e-11	
60	6.677741e-01	-6.14550e-12	-2.02480e-11	-1.56570e-11	
61	8.355462e-01	-6.14547e-12	-2.02482e-11	-1.56571e-11	
62	1.000000e+00	-6.14550e-12	-2.02482e-11	-1.56570e-11	
63	1.000000e+00	-6.14545e-12	-2.02479e-11	-1.56570e-11	
64	1.000000e+00	-6.14545e-12	-2.02479e-11	-1.56570e-11	
65	1.000001e+00	-6.14550e-12	-2.02482e-11	-1.56571e-11	
66	1.000001e+00	-6.14542e-12	-2.02483e-11	-1.56571e-11	
67	1.000001e+00	-6.14547e-12	-9.91995e-10	-1.56570e-11	
68	1.000001e+00	-6.14547e-12	-9.84851e-10	-1.56571e-11	
69	1.000002e+00	-6.14542e-12	-1.80838e-09	-1.56571e-11	
70	1.000002e+00	-6.14545e-12	-1.15425e-09	-1.56572e-11	
71	1.000002e+00	-6.14545e-12	-5.65543e-11	-1.56570e-11	
72	1.000002e+00	-6.14545e-12	-3.56115e-11	-1.56570e-11	
73	1.000002e+00	-6.14545e-12	-2.30865e-11	-1.56569e-11	
74	1.000003e+00	-6.14542e-12	-1.60666e-11	-1.56571e-11	
75	1.000004e+00	-6.14550e-12	-1.24164e-11	-1.56570e-11	
76	1.000006e+00	-6.14553e-12	-1.03902e-11	-1.56571e-11	
77	1.000010e+00	-6.14550e-12	-9.44505e-12	-1.56570e-11	
78	1.000018e+00	-6.14547e-12	-8.89810e-12	-1.56570e-11	
79	1.000035e+00	-6.14545e-12	-8.79749e-12	-1.56571e-11	
80	1.000067e+00	-6.14542e-12	-8.71932e-12	-1.56570e-11	
81	1.000133e+00	-6.14550e-12	-8.78940e-12	-1.56572e-11	
82	1.000264e+00	-6.14550e-12	-8.72053e-12	-1.56570e-11	
83	1.000526e+00	-6.14547e-12	-8.78888e-12	-1.56570e-11	
84	1.001051e+00	-6.14550e-12	-8.72075e-12	-1.56571e-11	
85	1.002099e+00	-6.14545e-12	-8.78899e-12	-1.56569e-11	
86	1.004196e+00	-6.14545e-12	-8.72069e-12	-1.56569e-11	
87	1.008391e+00	-6.14545e-12	-8.78897e-12	-1.56570e-11	
88	1.016779e+00	-6.14547e-12	-8.72058e-12	-1.56571e-11	
89	1.033556e+00	-6.14545e-12	-8.78877e-12	-1.56570e-11	
90	1.067111e+00	-6.14545e-12	-8.72069e-12	-1.56570e-11	
91	1.134220e+00	-6.14547e-12	-8.78904e-12	-1.56571e-11	
92	1.268437e+00	-6.14550e-12	-8.72051e-12	-1.56571e-11	
93	1.468437e+00	-6.14545e-12	-8.78912e-12	-1.56571e-11	
94	1.500001e+00	-6.14545e-12	-8.72079e-12	-1.56569e-11	
95	1.500001e+00	-6.14545e-12	-8.75411e-12	-1.56570e-11	
96	1.500001e+00	-6.14545e-12	-8.75420e-12	-1.56569e-11	
97	1.500002e+00	-6.14550e-12	-8.75461e-12	-1.56570e-11	
98	1.500002e+00	-6.14542e-12	-8.75454e-12	-1.56570e-11	
99	1.500002e+00	-6.14547e-12	-8.75400e-12	-1.56569e-11	
100	1.500002e+00	-6.14547e-12	-8.75417e-12	-1.56569e-11	
101	1.500003e+00	-6.14542e-12	-8.75458e-12	-1.56569e-11	
102	1.500003e+00	-6.14547e-12	-8.75435e-12	-1.56569e-11	
103	1.500004e+00	-6.14547e-12	-8.75434e-12	-1.56568e-11	
104	1.500007e+00	-6.14547e-12	-8.75466e-12	-1.56570e-11	
105	1.500012e+00	-6.14545e-12	-8.75477e-12	-1.56570e-11	
106	1.500022e+00	-6.14545e-12	-8.75490e-12	-1.56571e-11	
107	1.500043e+00	-6.14547e-12	-8.75488e-12	-1.56570e-11	
108	1.500084e+00	-6.14550e-12	-8.75473e-12	-1.56570e-11	
109	1.500166e+00	-6.14545e-12	-8.75478e-12	-1.56570e-11	
110	1.500330e+00	-6.14545e-12	-8.75498e-12	-1.56571e-11	
111	1.500657e+00	-6.14553e-12	-8.75500e-12	-1.56571e-11	
112	1.501313e+00	-6.14553e-12	-8.75492e-12	-1.56570e-11	

Index   time            v.x1.v1#branch  v.x2.v1#branch  v.x3.v1#branch  
--------------------------------------------------------------------------------
113	1.502623e+00	-6.14547e-12	-8.75490e-12	-1.56570e-11	
114	1.505245e+00	-6.14547e-12	-8.75475e-12	-1.56571e-11	
115	1.510488e+00	-6.14547e-12	-8.75472e-12	-1.56570e-11	
116	1.520973e+00	-6.14545e-12	-8.75497e-12	-1.56570e-11	
117	1.541945e+00	-6.14545e-12	-8.75514e-12	-1.56572e-11	
118	1.583888e+00	-6.14545e-12	-8.75492e-12	-1.56568e-11	
119	1.667774e+00	-6.14550e-12	-8.75454e-12	-1.56571e-11	
120	1.835546e+00	-6.14547e-12	-8.75513e-12	-1.56571e-11	
121	2.000000e+00	-6.14550e-12	-8.75498e-12	-1.56569e-11	
122	2.000000e+00	-6.14545e-12	1.422018e-09	-1.56570e-11	
123	2.000000e+00	-6.14542e-12	1.411887e-09	-1.56570e-11	
