        * d:\analog_vlsi\mixed_signal_projects\buffer_sub\buffer_sub.cir
        Transient Analysis  Wed Mar 30 14:39:58  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
92	2.735545e+00	-5.03419e-11	-5.62161e-13	
93	2.935545e+00	-6.68134e-11	5.621523e-13	
94	3.000001e+00	-5.03376e-11	-5.62126e-13	
95	3.000001e+00	-6.79892e-11	2.971186e-11	
96	3.000001e+00	-6.48308e-11	2.989489e-11	
97	3.000002e+00	-6.16690e-11	3.007195e-11	
98	3.000002e+00	-6.08627e-11	3.022530e-11	
99	3.000002e+00	-5.42747e-11	2.016228e-13	
100	3.000002e+00	-5.46420e-11	2.145556e-13	
101	3.000003e+00	-5.53552e-11	2.140590e-13	
102	3.000003e+00	-5.68046e-11	2.129932e-13	
103	3.000004e+00	-5.98141e-11	2.110939e-13	
104	3.000007e+00	-6.62896e-11	2.076464e-13	
105	3.000012e+00	-8.13612e-11	2.023297e-13	
106	3.000022e+00	-1.22572e-10	1.952541e-13	
107	3.000043e+00	-2.78795e-10	1.866596e-13	
108	3.000084e+00	-1.39284e-09	1.737232e-13	
109	3.000166e+00	-2.57853e-08	1.515296e-13	
110	3.000330e+00	-1.87232e-06	1.031595e-13	
111	3.000657e+00	-2.05027e-05	-9.39271e-15	
112	3.001313e+00	-2.25140e-05	3.686792e-14	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	3.002623e+00	-8.20785e-06	2.402158e-14	
114	3.005245e+00	-6.24934e-06	-1.85371e-14	
115	3.010488e+00	-6.79926e-06	1.773641e-14	
116	3.020973e+00	-6.46690e-06	-1.74960e-14	
117	3.041945e+00	-6.72743e-06	1.740164e-14	
118	3.083888e+00	-6.49551e-06	-1.73597e-14	
119	3.167774e+00	-6.71430e-06	1.733985e-14	
120	3.335546e+00	-6.50171e-06	-1.73302e-14	
121	3.535546e+00	-6.71058e-06	1.732229e-14	
122	3.735546e+00	-6.50518e-06	-1.73145e-14	
123	3.935546e+00	-6.70724e-06	1.730682e-14	
124	4.000000e+00	-6.50940e-06	-1.72838e-14	
125	4.000000e+00	-6.50834e-06	-3.00607e-11	
126	4.000000e+00	-6.50405e-06	-3.00165e-11	
127	4.000001e+00	-6.51499e-06	-3.02255e-11	
128	4.000001e+00	-6.55722e-06	-3.06684e-11	
129	4.000001e+00	-6.57674e-06	-9.38247e-13	
130	4.000001e+00	-6.61630e-06	-9.51869e-13	
131	4.000002e+00	-6.69664e-06	-9.49231e-13	
132	4.000002e+00	-6.85782e-06	-9.44079e-13	
133	4.000003e+00	-7.18201e-06	-9.33807e-13	
134	4.000006e+00	-7.83716e-06	-9.13837e-13	
135	4.000011e+00	-9.16976e-06	-8.75595e-13	
136	4.000021e+00	-1.18923e-05	-8.05301e-13	
137	4.000042e+00	-1.73631e-05	-6.81011e-13	
138	4.000083e+00	-2.40679e-05	-1.81287e-13	
